"source","left_context","verb","right_context","korpus","gender","verbform","verbform_factor","korpus_factor","gender_factor"
"06A142N","lásky   máš to tam (nesrozumitelné) . taky   děkuju . jé","děkuju","tašku s tím . tady   tak to máš ale úplně","oral","f","u","u","oral","f"
"06A142N","i s výživou   Moňo tak to musíš kůli klukům hledat","děkuju","umíš   chceš namalovat ? ..   ne jako počkej   přže to","oral","f","u","u","oral","f"
"06A142N","lapač v ložnici ? ..   má ho pověšený furt   šedesát","děkuju","moc   kde ho najdem . taťkovi sem zas koupila .","oral","f","u","u","oral","f"
"06A142N",". tak (nesrozumitelné) . všechno nejlepší a hlavně hodně zdraví","děkuju","tak (citoslovce údivu) . mami já nechci   peníze   ale   ale   ježiš","oral","f","u","u","oral","f"
"06A142N","(citoslovce údivu) . mami já nechci   peníze   ale   ale   ježiš tak","děkuju","(šeptem) máš to i s   (šeptem) kytičkou vod (nesrozumitelné)   podivej","oral","f","u","u","oral","f"
"06A142N","tady to máš   sedumdesát pět   jé   todleto . (nesrozumitelné)   zrcátko","děkuju","tý vado   jé . děkuju se vožereme ..   (smích)   tak","oral","f","u","u","oral","f"
"06A142N","jé   todleto . (nesrozumitelné)   zrcátko   děkuju   tý vado   jé .","děkuju","se vožereme ..   (smích)   tak to votevřem ne   (smích)   jó","oral","f","u","u","oral","f"
"06A142N","Tomáš taky přinesl vrtačku   novou ..   (hovor v pozadí)   jo ? ..","děkuju","moc za míč . byl   príma . ale kam ho","oral","f","u","u","oral","f"
"06A148N","sem řikala no to je jako tráva   (smích)   a vokolo","děkuju",".   je řeka +   na   + a stromy (smích) .","oral","f","u","u","oral","f"
"06A148N","jedno malý a jedno -   já si dám taky malý","děkuju",".   dvě malý jo ?   hmm . (cizím jazykem) and how","oral","f","u","u","oral","f"
"06A153N","dát jako ?   jéžišmarja   já si to   vezmu takle   no","děkuju","takle ani (nesrozumitelné)   Blanka s* ty #s mně   ty #s","oral","f","u","u","oral","f"
"06A163N",".   @ jo .   je to lepší .   (nesrozumitelné) .","děkuju",".   (dlouhá pauza)   to teda (nesrozumitelné) .   hmm hmm hmm hmm","oral","f","u","u","oral","f"
"06A167N","já   já ne ale   emm .   vona   mám akorát .","děkuju",".   sousedi   tady že jo . voni viděj světla jak","oral","f","u","u","oral","f"
"06A167N","já bych se posral z toho .   když ty -","děkuju",".   (odkašlání) no spíš kd* vodkaď to veme .   ale","oral","f","u","u","oral","f"
"06A183N","..   (zvuk z televize) (hluk v pozadí)   (nesrozumitelné) . bylo to dobrý   jo .","děkuju","a . já dycky když se snažim aby se mi","oral","f","u","u","oral","f"
"06A183N",". (nesrozumitelné)   (nesrozumitelné) telefon někde ? ..   (zvonění telefonu) (povzdech) (zvuk z televize)","děkuju","cukr si tam dejte sami já nevim   kolik toho   jo","oral","f","u","u","oral","f"
"06A183N","sežrala ..   (zvuk z televize) (hluk v pozadí)   nechceš koštnout ? ..   ne .","děkuju","já si pak dám až   (nesrozumitelné)   ježiš to   pálí .","oral","f","u","u","oral","f"
"07A016N","na tu kávu nebo něco (nesrozumitelné) ?   jo   (dlouhá pauza)   tak","děkuju","mamko   nemáš za co Luci .. však to máš vlastně","oral","f","u","u","oral","f"
"07A017N","budu dělat co chci kde chci budeš ještě   něco   ne","děkuju","k tomu   kafi   v tramvaji bys to začla dělat toto","oral","f","u","u","oral","f"
"07A029N","bych   (rušivý zvuk)   no to   já v češtině (smích)   (nesrozumitelné) (smích)","děkuju","(smích)   (krátká pauza)   no já sem právě dneska zhodnotila že se","oral","f","u","u","oral","f"
"07A033N","to . to musí být +   dobro . hmm .","děkuju","+ prostě +   hmm   program . kdy to budem instalovat","oral","f","u","u","oral","f"
"07A033N",". koštnu jenom tak jako ale decentně ..   (cinkání nádobí) (hluk v pozadí)","děkuju","@ medová . lipová chuť +   (nesrozumitelné)   + ryzlink   ryzlink","oral","f","u","u","oral","f"
"07A203N","víš . to se   ať vám nevystydne čaj   jo .","děkuju","já sem si docela říkala   jestli by se +   sladíte","oral","f","u","u","oral","f"
"07A208N","z nich je no   chceš perňouch ? ..   hmm .","děkuju","a já si   nikdy nejsem jistá   jesli tamten +   (nesrozumitelné)","oral","f","u","u","oral","f"
"07A208N","(nesrozumitelné) vůbec   + z tý konvičky vodleju jo ? ..","děkuju","není teda teda horkej . je akorát +   to je","oral","f","u","u","oral","f"
"07A225N","Terka má nalito   + Terka má nalito jo ? ..","děkuju","sis nalila ? .. +   hmm   no . tak tady","oral","f","u","u","oral","f"
"07P009N","se profesor akorát zase (se smíchem) rozčílí (smích) tak jo Martino","děkuju","moc   jo jo neni   zač   nashledanou   (dlouhá pauza)   (odmlčení)   tak Arnyček","oral","f","u","u","oral","f"
"08A025N","bude do popelnice a na sběrnej dvůr   a jedno bude","děkuju","teto   no   do sběru a ..   no   já nevim jak","oral","f","u","u","oral","f"
"08A025N","(nesrozumitelné) jo ? (nesrozumitelné)   co ?   hmm   jo ..   jo","děkuji","eště že #s to vyřešila   (nesrozumitelné) ..   tak ..   sme","oral","f","i","i","oral","f"
"08A044N","(odmlčení)   bylo to hezký .   všechny sme vás   ano .","děkuji","stihli   děkuji za jídlo   bylo výborný   jo   ste hodní že","oral","f","i","i","oral","f"
"08A044N","to hezký .   všechny sme vás   ano . děkuji   stihli","děkuji","za jídlo   bylo výborný   jo   ste hodní že ste se","oral","f","i","i","oral","f"
"08A118N","tři krávy ? .   (smích) tak to nevím (smích) .","děkuju",".   (smích)   nemáš ? .   (odmlčení)   tak ..   @ děkuju","oral","f","u","u","oral","f"
"08A118N","děkuju .   (smích)   nemáš ? .   (odmlčení)   tak ..   @","děkuju",".   (odmlčení)   tak člověka otráví .   (odmlčení)   kruci .   no","oral","f","u","u","oral","f"
"08A118N","to připomíná ..   po té sobí věci ne .   (odmlčení)","děkuju",".   ani rýžový nákyp ? .   ne ne ne (nesrozumitelné)","oral","f","u","u","oral","f"
"08A121N","ne*   na tu pohovku .   neboj já tě .   (smích)","děkuji","Jirko že ses mne zastal ..   ty si do toho","oral","f","i","i","oral","f"
"08A121N","věřit filologovi to je ale promiň ..   (nesrozumitelné)   já ti","děkuju",".   já nejsem filolog .   ano .   (odmlčení)   a já","oral","f","u","u","oral","f"
"10A054N","asi už   tak dvacítku já si pučim dvacítku jo   cokoli","děkuju",".. podáš mi dvacítku ?   (odmlčení)   (nesrozumitelné)   jo (smích)   (nesrozumitelné)","oral","f","u","u","oral","f"
"10A086N","? tak já mam   jé a ty máš ? jé","děkuju",".   vono jak to pálí tak prostě .   no jo","oral","f","u","u","oral","f"
"11A052N","pšt ..   (smích)   se ňák rozjeli ..   a však .","děkuji","..   no a a s těma   ty jo   a s","oral","f","i","i","oral","f"
"11A054N","vůbec nic nestane .   (smích)   zde   jo jo jo jo","děkuji","(smích)   (smích)   už se vidim jak to tady šecko zkalím","oral","f","i","i","oral","f"
"11A105N","tak já sem (nesrozumitelné) jim vodpovídala .   jako že teda","děkuju","jako za informaci a jesi by mi mohli říct .","oral","f","u","u","oral","f"
"11L001N","na značky   no přesně   vy* vymezí se místo a   tak","děkuju","(nesrozumitelné)   su zvědavá . uvidíme zítra jo   tak naschle   (nesrozumitelné)","oral","f","u","u","oral","f"
"11L001N","zítra jo   tak naschle   (nesrozumitelné)   naschle .   ráno vyrovnám .","děkuju","za zákusek .   sem ju nechtěla vyto . vystrnadit .","oral","f","u","u","oral","f"
"11P024N","..   tak vona by měla bejt do .. tří let","děkuju",".. krásně . koukal si abych ti to nepolila viď","oral","f","u","u","oral","f"
"02A015N","to je konev špinavá a já z toho dostanu čaj","děkuju","teda ,   jé těď se mi to rozbilo ,   to","oral","m","u","u","oral","m"
"02A015N","du ,   čudíš ty vole taky čudíš jak zamlada ,","děkuju",",   teď dem ten kotel vynesem (nesrozumitelné) to já to","oral","m","u","u","oral","m"
"02A015N","jo hmm hmm hmm hmm , tak děvče já ti","děkuju","bylo to dobrý ,   dáme si kávu ?   kávu nepiju","oral","m","u","u","oral","m"
"02A021N","sobota vole klid zbraní ,   klid zbraní ? aha ,","děkuji",",   no jo (nesrozumitelné) mám myslet , má blbý připomínky","oral","m","i","i","oral","m"
"02A021N",", ne půlku , co ?   ne vyzkoušíme to ,","děkuju",",   díky ,   tak čau ,   ty máš ne ?","oral","m","u","u","oral","m"
"03A016N","triumfální konec ?   no ,   no ,   no tak já","děkuju",", (nesrozumitelné) ,   no no vidiš jak dlouho to bylo","oral","m","u","u","oral","m"
"03A019N","tak tak tak ,   a já bych prosil tadytoho labužníka","děkuju",",   díky , no ne víš co sem zjistil ?","oral","m","u","u","oral","m"
"03A019N","jasný slovo a bramborák je tady (reakce na vrchního) díky moc ,","děkuju","mockrát , (reakce na vrchního)   jo no ,   já nevim jestli to","oral","m","u","u","oral","m"
"03A019N","tam maj za šestnáct pade , jé já si nedám","děkuju",", (reakce na vrchního)   tak ho tady nechte klidně , děkuju ,","oral","m","u","u","oral","m"
"03A019N","nedám děkuju , (reakce na vrchního)   tak ho tady nechte klidně ,","děkuju",", (reakce na vrchního)   já budu muset jít , já bych rád","oral","m","u","u","oral","m"
"03A022N","jak to udělam tak pak budu pak budu + (mluvčí <3> a <0> se vracejí do místnosti)","děkuju",",   (nesrozumitelné) ,   děkuju ,   + pak ty peníze budu","oral","m","u","u","oral","m"
"03A022N","pak budu pak budu + (mluvčí <3> a <0> se vracejí do místnosti)   děkuju ,   (nesrozumitelné) ,","děkuju",",   + pak ty peníze budu nutně potřebovat že jo","oral","m","u","u","oral","m"
"04A002N","ses na mě včera vosapoval tak určitě nebudu ,   tak","děkuju","za bígly boty no jo ,   boty jó teda ,","oral","m","u","u","oral","m"
"04A002N","máš ten předek k džínám abys nedělal vostudu ,   pěkná","děkuju",",   a ty trenýrky ty si teda zkus a když","oral","m","u","u","oral","m"
"04A002N","los jesli si třeba můžeš za to přikou* +   tak","děkuju","vám za všechno ,   + přikoupit něco ,   něco sem","oral","m","u","u","oral","m"
"04A010N","-   jen tam buďte ! (na psy)   co ?   no tak","děkuju",",   prosim ,   hele teď sme tady seděli +   hmm","oral","m","u","u","oral","m"
"04A010N","kousek no ,   si z nás největší ,   (smích) no","děkuju",",   a jo a Verunka @ tak prej zajdi no","oral","m","u","u","oral","m"
"04A011N","nechala sem ti tam to ,   co ?   papu ,","děkuju",",   dej mu něco dobrýho ,   papu vše* celý je","oral","m","u","u","oral","m"
"04A011N",",   hmm to vypadá dobře ,   no ,   no ,","děkuju",",   (nesrozumitelné) byl venku ,   venku ? copak von byl","oral","m","u","u","oral","m"
"04A012N","?   no nebo Radim NP že jo -   já ne","děkuju","já nechci sladký teďkon , (odmítá jídlo)   ne ?   (nesrozumitelné) ,","oral","m","u","u","oral","m"
"04A020N","a Syrdarja ano poď ,   já sem si vzal vodpoledne","děkuju",",   tak poď si eště vzít tadydleten ,   ne ne","oral","m","u","u","oral","m"
"04A020N","tak poď si eště vzít tadydleten ,   ne ne ne","děkuju",",   tak už Péťu nenuť ,   no dobře von de","oral","m","u","u","oral","m"
"04A036N","dala sem ti tam dvě stovky jak si viděl +","děkuju",",   + kerý ti posílá pan pan dědeček Francin protože","oral","m","u","u","oral","m"
"04A046N","a dobrý rajče ,   poď vochutnej to ,   ne nechci","děkuju",",   tak poď NJ poď si to vzít , podivej","oral","m","u","u","oral","m"
"04A047N",",   já chci taky krajovej ,   dostaneš krajovej ,   tak","děkuju",",   tobě dám přímo rohovej ,   rohovej ! ano ,","oral","m","u","u","oral","m"
"04A047N","je výborný , je , je to výborný , tak","děkuju",",   no vyndej to z toho , tam máš taky","oral","m","u","u","oral","m"
"04A047N",",   děkuju ,   vem si rajčátko a nech kolovat ,","děkuju",",   no co měli za akci ?   no že ty","oral","m","u","u","oral","m"
"04A047N","rybník ,   (nesrozumitelné) , přidej si Peťo ,   hmm (nesouhlas)","děkuju","bylo to moc dobrý ,   už #s to spočítal koliks","oral","m","u","u","oral","m"
"04A052N","no já mám chytrýho taťku no ,   no , (smích)","děkuju",",   (smích)   mi to pak hned vysvětlíš jo ?   já","oral","m","u","u","oral","m"
"04A055N","tak mu dej trošku džusu , (smích)   dost dost dost","děkuju",", tak na zdraví všem ,   na zdraví ,   myslim","oral","m","u","u","oral","m"
"04A055N","na takový levný nákupy a tak že jo ?   a","děkuji",",   tam nakupujou hodně , pivo a chleba rohlíky ,","oral","m","i","i","oral","m"
"04A056N","to koštuje ?   sedum tisíc za rok ,   hmm ,","děkuji",",   jo jo , to je hrozný ,   no já","oral","m","i","i","oral","m"
"04A056N",",   hmm , na ,   no teda ty mi dopřáváš","děkuju",",   no tak ,   a co děje se něco ?","oral","m","u","u","oral","m"
"04A056N","dědo to si nezasloužím , čokoláda hergot , díky ,","děkuju",", a smetanový no ty mám rád ,   tady máš","oral","m","u","u","oral","m"
"04A056N",", výběrový jablíčko to si vem sebou a pomeranč ,","děkuju","no to je taky v tom , pomeranče ,   v","oral","m","u","u","oral","m"
"04A060N","chceš přidat ? nechceš přidat ?   ne nechci vopravdu ne","děkuju",",   (nesrozumitelné) no a pak řikal - a a pálil","oral","m","u","u","oral","m"
"04A060N","jestli chceš šlehačku tak si ji rozdělej ,   ne nechci","děkuju",",   v lednici , nebo koláč chceš placku ?   nechci","oral","m","u","u","oral","m"
"04A060N","v lednici , nebo koláč chceš placku ?   nechci nechci","děkuju",",   ne ,   no jo ten -   no a tady","oral","m","u","u","oral","m"
"04A061N","a na* naleju čaj všem , a podám Tapiovi ,","děkuji","ti , (smích) Aurelie nepokrytě balí Tapia , (smích) jsou","oral","m","i","i","oral","m"
"04A061N","no jo , byly tady někde ty kostky ? jo","děkuju",",   (nesrozumitelné) , Drakonius si s nima hrál , (chrastění kostek)","oral","m","u","u","oral","m"
"05A019N",", a eště mi dej dva zlatý , tos nemusel","děkuju","já si hned postavim todle , (smích)   hmm ,   co","oral","m","u","u","oral","m"
"05A019N","(smích) já zloděje už nechci nikdy , (smích) já +","děkuju",",   + s nim neumim pracovat ,   děkuju za informaci","oral","m","u","u","oral","m"
"05A019N","já +   děkuju ,   + s nim neumim pracovat ,","děkuju","za informaci ,   (smích)   tak , takže já si vezmu","oral","m","u","u","oral","m"
"05A070N","nestihl tu muziku my sme chtěli mít klid jo ?","děkuju",",   (nesrozumitelné) ,   tak děkuju ,   (smích) to je mizera","oral","m","u","u","oral","m"
"05A081N","Zvolen sedmičku ,   sedmičku , nemam tak si lízni ,","děkuju",",   neni zač , tak já chci vod NJ jedničku","oral","m","u","u","oral","m"
"05A098N","seš už tó mě pěkně zmátlo teďkon , (smích) takže","děkuji",",   takže co ty teď ? teď si můžeš vzít","oral","m","i","i","oral","m"
"06A033N","bagety , ty jo ,   to je ta bageta ,","děkuju",",   hmm ,   dobrou chuť ,   děkujem ,   děkujeme ,","oral","m","u","u","oral","m"
"06A033N","jo tady to bylo ,   + tibet s medem ,","děkuju",",   hmm ,   tadyten čaj ,   díky , si ber","oral","m","u","u","oral","m"
"06A043N","neřekla zřejmě no , NJ si přidá eště ,   né","děkuju",",   já bych ti to vohřála máme všecko eště ,","oral","m","u","u","oral","m"
"06A045N",",   Stropnický ?   ne ne ne ,   Javorský ?   jo","děkuju",", asi to bude von ,   taky dobrý méno ,","oral","m","u","u","oral","m"
"06A069N","ráno (smích) ,   + akorát Kačenka NP to řekla +","děkuju",",   + tak ,   to je hrozný dilema jestli mám","oral","m","u","u","oral","m"
